  33.13954  33.13954  48.42733  50.92941  50.92941  75.50617 102.52699 102.52699 112.94332 112.94332 114.63966 114.63966 114.66864 114.66864 117.99393 117.99393 118.14236 118.14236 118.17032 118.17032 119.65770 119.65770 127.74427 127.74427 129.22684 129.22684 132.89005 132.89005 132.91452 132.91452 135.65440 135.65440 135.67836 135.67836 136.39046 136.39046 140.09085 140.09085 146.59798 146.59798 147.15169 147.15169 151.00357 151.86519 151.86519 152.54269 157.87529 158.67610 158.67610 159.30696 168.22594 173.34247 173.34247 174.18997 174.18997 183.75710 183.75710 184.47946 184.47946 188.95021 189.53615 189.53615 189.99933 193.00278 195.34937 195.90169 195.90169 196.33781 273.97287 284.57935 284.57935 285.08456 285.08456 294.58124 295.18805 295.18805 295.62949 295.62949 345.41827 345.41827 345.68542 345.68542 348.43814 348.45160 348.45160 348.53821 354.85907 354.87827 354.87827 354.96896 357.95828 357.95828 358.20999 358.20999 358.89572 374.52939 386.56931 386.61703 386.61703 386.73163 393.90356 393.95734 393.95734 394.07715 402.35052 402.35052 402.90009 402.90009 405.23041 405.23041 405.81305 405.81305 407.66068 407.66068 407.94119 407.94119 408.43402 408.43402 408.68896 408.68896 421.35336 432.24026 444.87756 444.87756 445.44260 445.44260 445.99182 446.28516 446.28516 446.72046 447.22443 447.52304 447.52304 447.96536 450.34286 450.66199 450.66199 450.73810 450.75510 450.75510 451.06042 451.06042 451.13177 451.53436 453.40054 453.40054 460.45297 460.45297 460.47531 460.47531 462.20831 462.20831 462.23047 462.23047 463.26022 467.80963 467.80963 470.01212 471.25241 471.25241 471.27368 471.27368 473.30896 473.30896 473.32986 473.32986 473.33005 473.33005 473.33325 473.33325 473.44955 473.44955 473.70184 473.70184 473.81265 473.81265 473.97202 473.97202 474.40387 474.40387 474.47116 474.47116 474.91861 474.91861 487.74249 491.18768 493.53079 493.53079 497.50217 497.50217 498.86032 499.88794 
  33.96785  33.96785  49.66343  50.14310  50.14310  74.28129 103.04189 103.04189 112.51077 112.51077 114.77389 114.77389 114.80282 114.80282 117.96185 117.96185 117.98985 117.98985 118.36462 118.36462 120.02105 120.02105 127.23704 127.23704 128.72845 128.72845 133.03828 133.03828 133.06271 133.06271 135.55269 135.55269 135.57666 135.57666 136.58112 136.58112 139.94403 139.94403 146.63156 146.63156 147.13399 147.13399 151.26437 152.12358 152.12358 152.79926 157.51762 158.32146 158.32146 158.95465 169.36790 173.87477 173.87477 174.71591 174.71591 183.35268 183.35268 184.07997 184.07997 189.28728 189.87135 189.87135 190.33305 191.89293 195.10942 195.66295 195.66295 196.10004 274.93231 284.98715 284.98715 285.48956 285.48956 293.66745 294.64017 294.64017 295.08450 295.08450 346.03836 346.03836 346.30429 346.30429 348.67862 348.69232 348.69232 348.77902 354.52042 354.53931 354.53931 354.62979 357.44971 357.44971 357.70145 357.70145 359.63016 373.84247 386.94568 386.99371 386.99371 387.10861 393.62045 393.67401 393.67401 393.79364 402.49857 402.49857 403.04892 403.04892 405.12088 405.12088 405.70148 405.70148 407.67401 407.67401 407.93057 407.93057 408.44644 408.44644 408.67975 408.67975 421.86963 431.76660 444.89661 444.89661 445.40979 445.40979 446.04526 446.33881 446.33881 446.77435 447.16812 447.46646 447.46646 447.90842 450.36493 450.68427 450.68427 450.72412 450.86340 450.86340 451.04633 451.04633 451.15427 451.52011 453.26807 453.26807 460.51785 460.51785 460.54016 460.54016 462.11459 462.11459 462.13675 462.13675 463.58527 468.04846 468.04846 469.72305 471.35931 471.35931 471.38058 471.38058 473.07126 473.07126 473.23087 473.23087 473.25195 473.25195 473.33444 473.33444 473.44385 473.44385 473.70593 473.70593 473.80728 473.80728 473.99426 473.99426 474.42691 474.42691 474.44937 474.44937 474.89621 474.89621 487.91269 491.04440 493.74045 493.74045 497.35358 497.35358 498.91718 499.85129 
  34.79454  34.79454  49.35441  49.35441  50.89909  73.05577 103.55283 103.55283 112.07439 112.07439 114.91082 114.91082 114.93971 114.93971 117.78300 117.78300 117.81106 117.81106 118.74301 118.74301 120.39197 120.39197 126.73508 126.73508 128.23532 128.23532 133.18451 133.18451 133.20892 133.20892 135.44858 135.44858 135.47256 135.47256 136.76953 136.76953 139.79529 139.79529 146.66426 146.66426 147.11568 147.11568 151.53065 152.38742 152.38742 153.06120 157.16365 157.97050 157.97050 158.60602 170.50844 174.40239 174.40239 175.23721 175.23721 182.94069 182.94069 183.67300 183.67300 189.62042 190.20267 190.20267 190.66292 190.78145 194.86420 195.41896 195.41896 195.85706 275.88962 285.40286 285.40286 285.90247 285.90247 292.75143 294.09772 294.09772 294.54495 294.54495 346.65466 346.65466 346.91937 346.91937 348.92441 348.93829 348.93829 349.02518 354.18576 354.20435 354.20435 354.29462 356.93405 356.93405 357.18591 357.18591 360.36230 373.15332 387.31863 387.36697 387.36697 387.48215 393.33185 393.38519 393.38519 393.50464 402.64554 402.64554 403.19678 403.19678 405.00906 405.00906 405.58765 405.58765 407.68741 407.68741 407.91956 407.91956 408.45889 408.45889 408.67014 408.67014 422.38385 431.29095 444.91626 444.91626 445.37769 445.37769 446.09921 446.39294 446.39294 446.82877 447.11166 447.40973 447.40973 447.85132 450.38660 450.70609 450.70609 450.70975 450.97281 450.97281 451.03186 451.03186 451.17633 451.50549 453.13678 453.13678 460.58423 460.58423 460.60654 460.60654 462.02209 462.02209 462.04428 462.04428 463.90854 468.28854 468.28854 469.43234 471.46515 471.46515 471.48639 471.48639 472.81018 472.81018 473.15115 473.15115 473.17224 473.17224 473.33917 473.33917 473.43811 473.43811 473.71014 473.71014 473.80185 473.80185 474.01666 474.01666 474.42737 474.42737 474.45010 474.45010 474.87360 474.87360 488.08160 490.89987 493.94763 493.94763 497.20169 497.20169 498.97308 499.81366 
  35.61957  35.61957  48.56340  48.56340  52.13431  71.82962 104.05978 104.05978 111.63417 111.63417 115.05042 115.05042 115.07927 115.07927 117.60587 117.60587 117.63398 117.63398 119.12897 119.12897 120.77036 120.77036 126.23853 126.23853 127.74755 127.74755 133.32870 133.32870 133.35309 133.35309 135.34210 135.34210 135.36610 135.36610 136.95572 136.95572 139.64458 139.64458 146.69606 146.69606 147.09671 147.09671 151.80232 152.65660 152.65660 153.32848 156.81348 157.62332 157.62332 158.26114 171.64752 174.92519 174.92519 175.75377 175.75377 182.52132 182.52132 183.25871 183.25871 189.66838 189.94957 190.53003 190.53003 190.98883 194.61377 195.16978 195.16978 195.60890 276.84479 285.82642 285.82642 286.32318 286.32318 291.83322 293.56082 293.56082 294.01099 294.01099 347.26703 347.26703 347.53061 347.53061 349.17542 349.18954 349.18954 349.27658 353.85516 353.87347 353.87347 353.96350 356.41156 356.41156 356.66364 356.66364 361.09219 372.46191 387.68808 387.73676 387.73676 387.85220 393.03790 393.09097 393.09097 393.21024 402.79138 402.79138 403.34354 403.34354 404.89496 404.89496 405.47159 405.47159 407.70087 407.70087 407.90823 407.90823 408.47141 408.47141 408.66019 408.66019 422.89600 430.81332 444.93649 444.93649 445.34631 445.34631 446.15359 446.44754 446.44754 446.88364 447.05505 447.35284 447.35284 447.79410 450.40787 450.69504 450.72754 450.72754 451.01703 451.01703 451.08334 451.08334 451.19800 451.49051 453.00668 453.00668 460.65210 460.65210 460.67441 460.67441 461.93085 461.93085 461.95303 461.95303 464.23004 468.52991 468.52991 469.13995 471.56989 471.56989 471.59113 471.59113 472.55002 472.55002 473.06979 473.06979 473.09088 473.09088 473.34399 473.34399 473.43237 473.43237 473.71451 473.71451 473.79645 473.79645 474.03918 474.03918 474.40515 474.40515 474.47342 474.47342 474.85077 474.85077 488.24915 490.75409 494.15225 494.15225 497.04657 497.04657 499.02798 499.77509 
  36.44291  36.44291  47.77008  47.77008  53.36909  70.60286 104.56275 104.56275 111.19009 111.19009 115.19265 115.19265 115.22145 115.22145 117.43052 117.43052 117.45867 117.45867 119.52238 119.52238 121.15611 121.15611 125.74750 125.74750 127.26526 127.26526 133.47086 133.47086 133.49521 133.49521 135.23325 135.23325 135.25728 135.25728 137.13968 137.13968 139.49190 139.49190 146.72701 146.72701 147.07710 147.07710 152.07932 152.93105 152.93105 153.60098 156.46718 157.28001 157.28001 157.92010 172.78514 175.44304 175.44304 176.26543 176.26543 182.09470 182.09470 182.83727 182.83727 188.55370 190.27466 190.85335 190.85335 191.31073 194.35820 194.91550 194.91550 195.35567 277.79779 286.25766 286.25766 286.75156 286.75156 290.91284 293.02960 293.02960 293.48273 293.48273 347.87534 347.87534 348.13779 348.13779 349.43164 349.44598 349.44598 349.53320 353.52872 353.54672 353.54672 353.63654 355.88242 355.88242 356.13477 356.13477 361.81982 371.76828 388.05392 388.10291 388.10291 388.21863 392.73865 392.79150 392.79150 392.91055 402.93591 402.93591 403.48914 403.48914 404.77866 404.77866 405.35330 405.35330 407.71436 407.71436 407.89658 407.89658 408.48395 408.48395 408.64990 408.64990 423.40610 430.33365 444.95734 444.95734 445.31567 445.31567 446.20840 446.50253 446.50253 446.93893 446.99835 447.29587 447.29587 447.73676 450.42874 450.67996 450.74857 450.74857 451.00180 451.00180 451.19498 451.19498 451.21924 451.47513 452.87778 452.87778 460.72144 460.72144 460.74374 460.74374 461.84085 461.84085 461.86307 461.86307 464.54984 468.77252 468.77252 468.84586 471.67346 471.67346 471.69467 471.69467 472.29077 472.29077 472.98685 472.98685 473.00797 473.00797 473.34897 473.34897 473.42661 473.42661 473.71902 473.71902 473.79102 473.79102 474.06186 474.06186 474.38275 474.38275 474.49689 474.49689 474.82776 474.82776 488.41541 490.60709 494.35431 494.35431 496.88821 496.88821 499.08194 499.73560 
  37.26451  37.26451  46.97449  46.97449  54.60340  69.37548 105.06176 105.06176 110.74214 110.74214 115.33744 115.33744 115.36620 115.36620 117.25700 117.25700 117.28520 117.28520 119.92315 119.92315 121.54910 121.54910 125.26212 125.26212 126.78857 126.78857 133.61093 133.61093 133.63525 133.63525 135.12206 135.12206 135.14610 135.14610 137.32146 137.32146 139.33725 139.33725 146.75710 146.75710 147.05682 147.05682 152.36153 153.21069 153.21069 153.87865 156.12488 156.94066 156.94066 157.58302 173.92130 175.95580 175.95580 176.77206 176.77206 181.66096 181.66096 182.40877 182.40877 187.43744 190.59558 191.17255 191.17255 191.62856 194.09752 194.65616 194.65616 195.09740 278.74866 286.69641 286.69641 287.18747 287.18747 289.99023 292.50421 292.50421 292.96024 292.96024 348.47943 348.47943 348.74081 348.74081 349.69299 349.70758 349.70758 349.79492 353.20648 353.22418 353.22418 353.31381 355.34680 355.34680 355.59949 355.59949 362.54517 371.07236 388.41605 388.46536 388.46536 388.58133 392.43423 392.48688 392.48688 392.60571 403.07907 403.07907 403.63339 403.63339 404.66010 404.66010 405.23288 405.23288 407.72791 407.72791 407.88464 407.88464 408.49646 408.49646 408.63928 408.63928 423.91415 429.85199 444.97876 444.97876 445.28571 445.28571 446.26358 446.55795 446.55795 446.94153 446.99463 447.23880 447.23880 447.67935 450.44922 450.66449 450.76920 450.76920 450.98621 450.98621 451.24008 451.30774 451.30774 451.45938 452.75006 452.75006 460.79227 460.79227 460.81458 460.81458 461.75214 461.75214 461.77435 461.77435 464.86789 468.55008 469.01636 469.01636 471.77585 471.77585 471.79706 471.79706 472.03250 472.03250 472.90234 472.90234 472.92346 472.92346 473.35406 473.35406 473.42084 473.42084 473.72363 473.72363 473.78558 473.78558 474.08466 474.08466 474.36020 474.36020 474.52045 474.52045 474.80457 474.80457 488.58032 490.45880 494.55371 494.55371 496.72668 496.72668 499.13489 499.69513 
  38.08434  38.08434  46.17669  46.17669  55.83725  68.14751 105.55680 105.55680 110.29032 110.29032 115.48476 115.48476 115.51348 115.51348 117.08536 117.08536 117.11362 117.11362 120.33114 120.33114 121.94923 121.94923 124.78251 124.78251 126.31761 126.31761 133.74890 133.74890 133.77319 133.77319 135.00853 135.00853 135.03259 135.03259 137.50105 137.50105 139.18059 139.18059 146.78636 146.78636 147.03587 147.03587 152.64888 153.49544 153.49544 154.16141 155.78665 156.60536 156.60536 157.24997 175.05597 176.46333 176.46333 177.27353 177.27353 181.22028 181.22028 181.97340 181.97340 186.31958 190.91229 191.48756 191.48756 191.94220 193.83182 194.39182 194.39182 194.83414 279.69739 287.14261 287.14261 287.63080 287.63080 289.06543 291.98474 291.98474 292.44370 292.44370 349.07919 349.07919 349.33957 349.33957 349.95941 349.97421 349.97421 350.06174 352.88852 352.90594 352.90594 352.99533 354.80493 354.80493 355.05801 355.05801 363.26822 370.37421 388.77435 388.82397 388.82397 388.94022 392.12479 392.17715 392.17715 392.29578 403.22076 403.22076 403.77628 403.77628 404.53937 404.53937 405.11029 405.11029 407.74142 407.74142 407.87247 407.87247 408.50897 408.50897 408.62839 408.62839 424.42017 429.36832 445.00079 445.00079 445.25647 445.25647 446.31912 446.61368 446.61368 446.88467 447.05066 447.18167 447.18167 447.62186 450.46927 450.64865 450.78943 450.78943 450.97025 450.97025 451.26053 451.42166 451.42166 451.44324 452.62350 452.62350 460.86453 460.86453 460.88684 460.88684 461.66470 461.66470 461.68692 461.68692 465.18420 468.25262 469.26144 469.26144 471.77524 471.77524 471.87704 471.87704 471.89825 471.89825 472.81631 472.81631 472.83743 472.83743 473.35925 473.35925 473.41507 473.41507 473.72839 473.72839 473.78018 473.78018 474.10754 474.10754 474.33752 474.33752 474.54410 474.54410 474.78122 474.78122 488.74396 490.30927 494.75046 494.75046 496.56201 496.56201 499.18689 499.65372 
  38.90236  38.90236  45.37669  45.37669  57.07062  66.91895 106.04788 106.04788 109.83461 109.83461 115.63455 115.63455 115.66322 115.66322 116.91566 116.91566 116.94397 116.94397 120.74625 120.74625 122.35638 122.35638 124.30880 124.30880 125.85249 125.85249 133.88475 133.88475 133.90903 133.90903 134.89268 134.89268 134.91676 134.91676 137.67848 137.67848 139.02193 139.02193 146.81479 146.81479 147.01424 147.01424 152.94131 153.78522 153.78522 154.44916 155.45259 156.27422 156.27422 156.92107 176.18916 176.96552 176.96552 177.76970 177.76970 180.77278 180.77278 181.53133 181.53133 185.20016 191.22472 191.79831 191.79831 192.25162 193.56116 194.12253 194.12253 194.56598 280.64395 287.59610 287.59610 288.08139 288.08139 288.13843 291.47131 291.47131 291.93320 291.93320 349.67447 349.67447 349.93387 349.93387 350.23080 350.24588 350.24588 350.33359 352.57489 352.59204 352.59204 352.68124 354.25699 354.25699 354.51053 354.51053 363.98901 369.67380 389.12875 389.17865 389.17865 389.29517 391.81033 391.86246 391.86246 391.98087 403.36087 403.36087 403.91766 403.91766 404.41644 404.41644 404.98560 404.98560 407.75494 407.75494 407.86005 407.86005 408.52142 408.52142 408.61725 408.61725 424.92413 428.88260 445.02347 445.02347 445.22791 445.22791 446.37491 446.66971 446.66971 446.82776 447.10699 447.12451 447.12451 447.56436 450.48895 450.63242 450.80927 450.80927 450.95392 450.95392 451.28058 451.42673 451.53668 451.53668 452.49811 452.49811 460.93826 460.93826 460.96057 460.96057 461.57858 461.57858 461.60080 461.60080 465.49878 467.95346 469.50769 469.50769 471.51895 471.51895 471.97699 471.97699 471.99820 471.99820 472.72876 472.72876 472.74988 472.74988 473.36456 473.36456 473.40930 473.40930 473.73325 473.73325 473.77478 473.77478 474.13049 474.13049 474.31473 474.31473 474.56784 474.56784 474.75775 474.75775 488.90628 490.15848 494.94452 494.94452 496.39423 496.39423 499.23792 499.61136 
  39.71852  39.71852  44.57454  44.57454  58.30349  65.68981 106.53500 106.53500 109.37500 109.37500 115.78676 115.78676 115.81539 115.81539 116.74797 116.74797 116.77632 116.77632 121.16835 121.16835 122.77044 122.77044 123.84111 123.84111 125.39335 125.39335 134.01846 134.01846 134.04271 134.04271 134.77454 134.77454 134.79865 134.79865 137.85376 137.85376 138.86124 138.86124 146.84241 146.84241 146.99190 146.99190 153.23871 154.07994 154.07994 154.74184 155.12280 155.94730 155.94730 156.59637 177.32086 177.46217 177.46217 178.26042 178.26042 180.31865 180.31865 181.08264 181.08264 184.07918 191.53278 192.10474 192.10474 192.55672 193.28558 193.84837 193.84837 194.29297 281.58838 287.20923 288.05676 288.05676 288.53915 288.53915 290.96402 290.96402 291.42886 291.42886 350.26511 350.26511 350.50717 350.52249 350.52249 350.52356 350.52356 350.61035 352.26572 352.28259 352.28259 352.37158 353.70309 353.70309 353.95718 353.95718 364.70755 368.97110 389.47913 389.52933 389.52933 389.64609 391.49106 391.54291 391.54291 391.66110 403.49936 403.49936 404.05743 404.05743 404.29144 404.29144 404.85883 404.85883 407.76843 407.76843 407.84741 407.84741 408.53384 408.53384 408.60587 408.60587 425.42606 428.39490 445.04675 445.04675 445.20004 445.20004 446.43100 446.72601 446.72601 446.77087 447.06735 447.06735 447.16357 447.50684 450.50824 450.61584 450.82870 450.82870 450.93716 450.93716 451.30023 451.40982 451.65286 451.65286 452.37390 452.37390 461.01343 461.01343 461.03571 461.03571 461.49374 461.49374 461.51599 461.51599 465.81161 467.65262 469.75513 469.75513 471.26373 471.26373 472.07568 472.07568 472.09689 472.09689 472.63971 472.63971 472.66083 472.66083 473.36993 473.36993 473.40356 473.40356 473.73819 473.73819 473.76938 473.76938 474.15353 474.15353 474.29181 474.29181 474.59158 474.59158 474.73419 474.73419 489.06732 490.00641 495.13580 495.13580 496.22336 496.22336 499.28796 499.56802 
  40.53280  40.53280  43.77027  43.77027  59.53586  64.46011 107.01818 107.01818 108.91148 108.91148 115.94135 115.94135 115.96992 115.96992 116.58232 116.58232 116.61073 116.61073 121.59732 121.59732 123.19129 123.19129 123.37957 123.37957 124.94028 124.94028 134.14999 134.14999 134.17422 134.17422 134.65411 134.65411 134.67825 134.67825 138.02692 138.02692 138.69852 138.69852 146.86923 146.86923 146.96886 146.96886 153.54100 154.37953 154.37953 154.79736 155.03934 155.62473 155.62473 156.27599 177.95320 177.95320 178.45107 178.74557 178.74557 179.85799 179.85799 180.62753 180.62753 182.95662 191.83641 192.40675 192.40675 192.85745 193.00516 193.56940 193.56940 194.01517 282.53061 286.27786 288.52444 288.52444 289.00394 289.00394 290.46304 290.46304 290.93082 290.93082 350.78842 350.80399 350.80399 350.85095 350.85095 350.89203 351.10855 351.10855 351.96100 351.97760 351.97760 352.06641 353.14349 353.14349 353.39813 353.39813 365.42380 368.26617 389.82538 389.87585 389.87585 389.99289 391.16699 391.21860 391.21860 391.33658 403.63608 403.63608 404.16434 404.16434 404.19556 404.19556 404.73001 404.73001 407.78186 407.78186 407.83459 407.83459 408.54617 408.54617 408.59427 408.59427 425.92593 427.90515 445.07068 445.07068 445.17285 445.17285 446.48727 446.71399 446.78256 446.78256 447.01022 447.01022 447.22043 447.44937 450.52713 450.59888 450.84778 450.84778 450.92007 450.92007 451.31949 451.39255 451.77014 451.77014 452.25082 452.25082 461.09003 461.09003 461.11230 461.11230 461.41028 461.41028 461.43253 461.43253 466.12274 467.35007 470.00375 470.00375 471.00955 471.00955 472.17310 472.17310 472.19427 472.19427 472.54919 472.54919 472.57034 472.57034 473.37540 473.37540 473.39783 473.39783 473.74323 473.74323 473.76404 473.76404 474.17657 474.17657 474.26886 474.26886 474.61539 474.61539 474.71051 474.71051 489.22705 489.85309 495.32428 495.32428 496.04944 496.04944 499.33704 499.52374 
